newid,daytime,latitude,longitude
2018090500023 ,2018/9/5 7:01,42.951713,141.511331
2018090500007 ,2018/9/5 7:01,42.817857,141.649384
2018090500010 ,2018/9/5 7:02,31.872597,131.441321
2018090500019 ,2018/9/5 7:02,42.498004,141.141219
2018090500023 ,2018/9/5 7:02,42.951713,141.511332
2018090500023 ,2018/9/5 7:03,42.941184,141.521075
2018090500023 ,2018/9/5 7:03,42.947028,141.515672
2018090500076 ,2018/9/5 7:03,43.066942,141.371662
2018090500049 ,2018/9/5 7:03,43.055856,141.340139
2018090500062 ,2018/9/5 7:03,34.697917,135.478798
2018090500050 ,2018/9/5 7:04,35.538672,139.680471
2018090500083 ,2018/9/5 7:04,42.932625,141.529636
2018090500050 ,2018/9/5 7:04,35.538978,139.679833
2018090500043 ,2018/9/5 7:04,43.064911,141.353903
2018090500032 ,2018/9/5 7:04,42.787778,141.67976
2018090500088 ,2018/9/5 7:04,42.795533,141.689611
2018090500009 ,2018/9/5 7:05,34.546883,135.572218
2018090500009 ,2018/9/5 7:05,34.547206,135.571937
2018090500027 ,2018/9/5 7:05,42.766178,141.709839
2018090500043 ,2018/9/5 7:05,43.064565,141.353853
2018090500088 ,2018/9/5 7:06,42.77154,141.707901
2018090500003 ,2018/9/5 7:06,42.591814,140.760282
2018090500010 ,2018/9/5 7:06,31.872359,131.441113
2018090500019 ,2018/9/5 7:07,42.499875,141.142359
2018090500072 ,2018/9/5 7:07,43.05261,141.352466
2018090500074 ,2018/9/5 7:07,42.816864,141.648131
2018090500010 ,2018/9/5 7:07,31.872599,131.441307
2018090500050 ,2018/9/5 7:08,35.538547,139.680665
2018090500049 ,2018/9/5 7:08,43.055833,141.340562
2018090500023 ,2018/9/5 7:08,42.887223,141.559315
2018090500023 ,2018/9/5 7:08,42.887257,141.559317
2018090500076 ,2018/9/5 7:08,43.066942,141.371662
2018090500043 ,2018/9/5 7:09,43.064565,141.353853
2018090500050 ,2018/9/5 7:09,35.536903,139.685249
2018090500007 ,2018/9/5 7:09,42.81497,141.651639
2018090500062 ,2018/9/5 7:09,34.697917,135.478798
2018090500038 ,2018/9/5 7:09,42.787673,141.680482
2018090500003 ,2018/9/5 7:10,42.591814,140.760282
2018090500050 ,2018/9/5 7:11,35.535465,139.687822
2018090500050 ,2018/9/5 7:12,35.531987,139.690295
2018090500050 ,2018/9/5 7:12,35.531816,139.690408
2018090500088 ,2018/9/5 7:12,42.720169,141.705899
2018090500019 ,2018/9/5 7:12,42.499621,141.141579
2018090500050 ,2018/9/5 7:12,35.532438,139.690048
2018090500076 ,2018/9/5 7:13,43.066942,141.371662
2018090500050 ,2018/9/5 7:13,35.531471,139.690958
2018090500072 ,2018/9/5 7:13,43.05261,141.352466
2018090500080 ,2018/9/5 7:13,43.055344,141.351055
2018090500080 ,2018/9/5 7:13,43.05673,141.350745
2018090500009 ,2018/9/5 7:14,34.552397,135.565732
2018090500027 ,2018/9/5 7:14,42.698553,141.70087
2018090500023 ,2018/9/5 7:14,42.838299,141.602973
2018090500010 ,2018/9/5 7:14,31.873001,131.441996
2018090500043 ,2018/9/5 7:14,43.064565,141.353853
2018090500050 ,2018/9/5 7:14,35.531605,139.693943
2018090500009 ,2018/9/5 7:14,34.552343,135.56573
2018090500050 ,2018/9/5 7:14,35.53161,139.694809
2018090500050 ,2018/9/5 7:14,35.531236,139.695232
2018090500003 ,2018/9/5 7:15,42.591814,140.760282
2018090500067 ,2018/9/5 7:15,43.05026,141.355296
2018090500007 ,2018/9/5 7:17,42.81497,141.651639
2018090500050 ,2018/9/5 7:17,35.531281,139.697296
2018090500009 ,2018/9/5 7:17,34.556539,135.561748
2018090500049 ,2018/9/5 7:17,43.055751,141.340717
2018090500050 ,2018/9/5 7:17,35.531325,139.697272
2018090500080 ,2018/9/5 7:17,43.05517,141.351757
2018090500088 ,2018/9/5 7:18,42.694728,141.688677
2018090500076 ,2018/9/5 7:18,43.066942,141.371662
2018090500019 ,2018/9/5 7:18,42.499621,141.141579
2018090500023 ,2018/9/5 7:19,42.811531,141.639269
2018090500023 ,2018/9/5 7:19,42.810822,141.638261
2018090500043 ,2018/9/5 7:19,43.06581,141.354577
2018090500009 ,2018/9/5 7:19,34.559674,135.561355
2018090500023 ,2018/9/5 7:19,42.811579,141.639354
2018090500062 ,2018/9/5 7:20,34.697917,135.478798
2018090500089 ,2018/9/5 7:20,41.773874,140.726854
2018090500072 ,2018/9/5 7:20,43.05261,141.352466
2018090500010 ,2018/9/5 7:20,31.873253,131.441375
2018090500009 ,2018/9/5 7:21,34.559489,135.550952
2018090500009 ,2018/9/5 7:21,34.559365,135.550729
2018090500009 ,2018/9/5 7:21,34.559133,135.548371
2018090500072 ,2018/9/5 7:21,43.052412,141.352784
2018090500050 ,2018/9/5 7:22,35.531929,139.699885
2018090500003 ,2018/9/5 7:22,42.591814,140.760282
2018090500009 ,2018/9/5 7:22,34.558866,135.546033
2018090500027 ,2018/9/5 7:22,42.674824,141.667101
2018090500009 ,2018/9/5 7:22,34.558544,135.541869
2018090500076 ,2018/9/5 7:23,43.066942,141.371662
2018090500019 ,2018/9/5 7:23,42.497127,141.141439
2018090500050 ,2018/9/5 7:23,35.532125,139.700197
2018090500080 ,2018/9/5 7:24,43.055287,141.351429
2018090500007 ,2018/9/5 7:24,42.81497,141.651639
2018090500080 ,2018/9/5 7:24,43.05673,141.350745
2018090500072 ,2018/9/5 7:24,43.05261,141.352466
2018090500023 ,2018/9/5 7:24,42.816573,141.653316
2018090500050 ,2018/9/5 7:24,35.53161,139.694809
2018090500050 ,2018/9/5 7:24,35.532307,139.700426
2018090500088 ,2018/9/5 7:25,42.668297,141.647566
2018090500043 ,2018/9/5 7:25,43.065821,141.354609
2018090500023 ,2018/9/5 7:25,42.818814,141.657552
2018090500050 ,2018/9/5 7:26,35.532738,139.700709
2018090500088 ,2018/9/5 7:26,42.665745,141.639898
2018090500009 ,2018/9/5 7:26,34.567015,135.535689
2018090500050 ,2018/9/5 7:26,35.532738,139.700709
2018090500009 ,2018/9/5 7:27,34.570287,135.535586
2018090500003 ,2018/9/5 7:27,42.591814,140.760282
2018090500049 ,2018/9/5 7:27,43.055861,141.340182
2018090500076 ,2018/9/5 7:28,43.066942,141.371662
2018090500019 ,2018/9/5 7:28,42.499707,141.141606
2018090500001 ,2018/9/5 7:28,43.062049,141.352446
2018090500009 ,2018/9/5 7:29,34.574429,135.535345
2018090500009 ,2018/9/5 7:29,34.574429,135.535345
2018090500007 ,2018/9/5 7:30,42.81497,141.651639
2018090500023 ,2018/9/5 7:30,42.797597,141.676813
2018090500072 ,2018/9/5 7:30,43.05261,141.352466
2018090500043 ,2018/9/5 7:30,43.065341,141.354437
2018090500062 ,2018/9/5 7:30,34.697917,135.478798
2018090500027 ,2018/9/5 7:30,42.653487,141.630411
2018090500007 ,2018/9/5 7:31,42.81497,141.651639
2018090500003 ,2018/9/5 7:32,42.591999,140.760272
2018090500009 ,2018/9/5 7:32,34.576986,135.528257
2018090500088 ,2018/9/5 7:32,42.652225,141.604351
2018090500019 ,2018/9/5 7:33,42.499841,141.142083
2018090500076 ,2018/9/5 7:33,43.066942,141.371662
2018090500050 ,2018/9/5 7:33,35.531236,139.695232
2018090500027 ,2018/9/5 7:33,42.651539,141.631563
2018090500009 ,2018/9/5 7:33,34.578892,135.526057
2018090500023 ,2018/9/5 7:35,42.788539,141.680513
2018090500009 ,2018/9/5 7:35,34.581413,135.527932
2018090500043 ,2018/9/5 7:35,43.065408,141.354514
2018090500080 ,2018/9/5 7:36,43.05502,141.350252
2018090500072 ,2018/9/5 7:36,43.052956,141.352516
2018090500003 ,2018/9/5 7:37,42.592878,140.760032
2018090500062 ,2018/9/5 7:37,34.697917,135.478798
2018090500050 ,2018/9/5 7:37,35.561456,139.724434
2018090500088 ,2018/9/5 7:37,42.641985,141.580333
2018090500062 ,2018/9/5 7:37,34.696556,135.477999
2018090500049 ,2018/9/5 7:37,43.055957,141.339947
2018090500027 ,2018/9/5 7:38,42.651624,141.631647
2018090500076 ,2018/9/5 7:38,43.066942,141.371662
2018090500019 ,2018/9/5 7:38,42.499841,141.142083
2018090500020 ,2018/9/5 7:39,38.259359,140.882023
2018090500054 ,2018/9/5 7:39,35.56526,139.719057
2018090500020 ,2018/9/5 7:39,38.259694,140.883269
2018090500009 ,2018/9/5 7:39,34.585011,135.527894
2018090500009 ,2018/9/5 7:39,34.585222,135.527123
2018090500020 ,2018/9/5 7:39,38.259605,140.88345
2018090500020 ,2018/9/5 7:39,38.259492,140.882842
2018090500043 ,2018/9/5 7:40,43.065425,141.35453
2018090500082 ,2018/9/5 7:40,42.683591,141.74285
2018090500009 ,2018/9/5 7:41,34.587223,135.527204
2018090500020 ,2018/9/5 7:41,38.25989,140.883276
2018090500020 ,2018/9/5 7:42,38.260188,140.880603
2018090500049 ,2018/9/5 7:42,43.055772,141.340663
2018090500020 ,2018/9/5 7:42,38.260149,140.880452
2018090500020 ,2018/9/5 7:42,38.260289,140.881301
2018090500042 ,2018/9/5 7:43,42.826991,141.626492
2018090500003 ,2018/9/5 7:43,42.592937,140.760032
2018090500042 ,2018/9/5 7:43,42.826945,141.626544
2018090500072 ,2018/9/5 7:43,43.05261,141.352466
2018090500019 ,2018/9/5 7:43,42.498004,141.141219
2018090500088 ,2018/9/5 7:43,42.628835,141.574688
2018090500061 ,2018/9/5 7:44,35.561118,139.723637
2018090500020 ,2018/9/5 7:44,38.261072,140.883685
2018090500020 ,2018/9/5 7:44,38.260526,140.882775
2018090500076 ,2018/9/5 7:44,43.066942,141.371662
2018090500043 ,2018/9/5 7:45,43.06554,141.354561
2018090500007 ,2018/9/5 7:45,42.81497,141.651639
2018090500009 ,2018/9/5 7:45,34.592632,135.530021
2018090500027 ,2018/9/5 7:45,42.651624,141.631647
2018090500020 ,2018/9/5 7:45,38.260435,140.883794
2018090500020 ,2018/9/5 7:46,38.259359,140.882023
2018090500054 ,2018/9/5 7:46,35.563387,139.716945
2018090500020 ,2018/9/5 7:46,38.259752,140.882879
2018090500009 ,2018/9/5 7:47,34.594579,135.545699
2018090500088 ,2018/9/5 7:48,42.628835,141.574688
2018090500019 ,2018/9/5 7:48,42.499627,141.141588
2018090500020 ,2018/9/5 7:49,38.259796,140.882181
2018090500020 ,2018/9/5 7:49,38.260149,140.880452
2018090500065 ,2018/9/5 7:49,35.227896,136.902551
2018090500076 ,2018/9/5 7:49,43.066942,141.371662
2018090500020 ,2018/9/5 7:49,38.260188,140.880603
2018090500062 ,2018/9/5 7:49,34.697917,135.478798
2018090500009 ,2018/9/5 7:50,34.599885,135.550238
2018090500043 ,2018/9/5 7:50,43.064609,141.355596
2018090500042 ,2018/9/5 7:50,42.827576,141.627695
2018090500049 ,2018/9/5 7:50,43.055938,141.339902
2018090500020 ,2018/9/5 7:51,38.259794,140.882137
2018090500072 ,2018/9/5 7:51,43.052956,141.352516
2018090500076 ,2018/9/5 7:51,43.066942,141.371662
2018090500009 ,2018/9/5 7:52,34.607537,135.549045
2018090500009 ,2018/9/5 7:52,34.607929,135.548322
2018090500040 ,2018/9/5 7:52,35.171787,136.879431
2018090500023 ,2018/9/5 7:53,42.782925,141.677575
2018090500027 ,2018/9/5 7:53,42.651624,141.631647
2018090500023 ,2018/9/5 7:53,42.784281,141.677431
2018090500088 ,2018/9/5 7:54,42.628835,141.574688
2018090500043 ,2018/9/5 7:55,43.065711,141.356046
2018090500049 ,2018/9/5 7:55,43.055794,141.340645
2018090500007 ,2018/9/5 7:55,42.81497,141.651639
2018090500019 ,2018/9/5 7:55,42.497127,141.141439
2018090500054 ,2018/9/5 7:56,35.610114,139.734706
2018090500067 ,2018/9/5 7:56,43.050078,141.355019
2018090500032 ,2018/9/5 7:57,42.696996,141.703718
2018090500076 ,2018/9/5 7:57,43.066942,141.371662
2018090500072 ,2018/9/5 7:57,43.052956,141.352516
2018090500009 ,2018/9/5 7:57,34.610449,135.548815
2018090500009 ,2018/9/5 7:57,34.612496,135.548856
2018090500009 ,2018/9/5 7:58,34.621283,135.548385
2018090500009 ,2018/9/5 7:58,34.622312,135.544344
2018090500009 ,2018/9/5 7:58,34.622337,135.546879
2018090500009 ,2018/9/5 7:58,34.621947,135.541509
2018090500009 ,2018/9/5 7:58,34.622254,135.546141
2018090500062 ,2018/9/5 7:59,34.697917,135.478798
2018090500088 ,2018/9/5 7:59,42.628835,141.574688
2018090500009 ,2018/9/5 7:59,34.621571,135.538611
2018090500009 ,2018/9/5 7:59,34.621386,135.533261
2018090500009 ,2018/9/5 7:59,34.62126,135.53613
2018090500026 ,2018/9/5 8:00,43.056489,141.344704
2018090500043 ,2018/9/5 8:00,43.065553,141.354582
2018090500019 ,2018/9/5 8:00,42.499621,141.141579
2018090500040 ,2018/9/5 8:00,35.171787,136.879431
2018090500060 ,2018/9/5 8:00,43.093684,141.35143
2018090500009 ,2018/9/5 8:01,34.63829,135.515817
2018090500049 ,2018/9/5 8:01,43.055815,141.340534
2018090500042 ,2018/9/5 8:01,42.838448,141.610659
2018090500027 ,2018/9/5 8:01,42.651624,141.631647
2018090500009 ,2018/9/5 8:01,34.636911,135.517455
2018090500043 ,2018/9/5 8:01,43.065704,141.354607
2018090500009 ,2018/9/5 8:01,34.640075,135.51401
2018090500091 ,2018/9/5 8:02,42.787213,141.676077
2018090500009 ,2018/9/5 8:02,34.642967,135.504701
2018090500011 ,2018/9/5 8:02,42.592694,141.460739
2018090500046 ,2018/9/5 8:02,35.653187,139.759718
2018090500009 ,2018/9/5 8:02,34.641464,135.509277
2018090500054 ,2018/9/5 8:02,35.645693,139.747712
2018090500076 ,2018/9/5 8:02,43.066942,141.371662
2018090500009 ,2018/9/5 8:02,34.641131,135.511587
2018090500009 ,2018/9/5 8:02,34.641739,135.506969
2018090500046 ,2018/9/5 8:04,35.652489,139.756922
2018090500047 ,2018/9/5 8:04,35.562834,139.758622
2018090500023 ,2018/9/5 8:04,42.789114,141.679576
2018090500009 ,2018/9/5 8:04,34.647508,135.505961
2018090500088 ,2018/9/5 8:04,42.628835,141.574688
2018090500007 ,2018/9/5 8:04,42.81497,141.651639
2018090500009 ,2018/9/5 8:04,34.64764,135.506044
2018090500086 ,2018/9/5 8:04,43.131631,141.297565
2018090500086 ,2018/9/5 8:04,43.135748,141.30027
2018090500009 ,2018/9/5 8:04,34.647464,135.503342
2018090500047 ,2018/9/5 8:04,35.560701,139.770498
2018090500009 ,2018/9/5 8:05,34.654636,135.507915
2018090500043 ,2018/9/5 8:05,43.065704,141.354607
2018090500086 ,2018/9/5 8:05,43.132115,141.296739
2018090500060 ,2018/9/5 8:05,43.093308,141.348859
2018090500001 ,2018/9/5 8:05,43.063038,141.352313
2018090500019 ,2018/9/5 8:05,42.500087,141.142124
2018090500003 ,2018/9/5 8:06,42.592917,140.760036
2018090500009 ,2018/9/5 8:06,34.65663,135.500907
2018090500072 ,2018/9/5 8:06,43.052956,141.352516
2018090500086 ,2018/9/5 8:06,43.129426,141.301547
2018090500049 ,2018/9/5 8:06,43.055793,141.340631
2018090500054 ,2018/9/5 8:07,35.666985,139.758046
2018090500016 ,2018/9/5 8:07,33.587699,130.321913
2018090500082 ,2018/9/5 8:07,42.683376,141.743221
2018090500020 ,2018/9/5 8:07,38.255207,140.88254
2018090500086 ,2018/9/5 8:07,43.125996,141.307378
2018090500020 ,2018/9/5 8:07,38.257596,140.882167
2018090500086 ,2018/9/5 8:07,43.124661,141.309306
2018090500009 ,2018/9/5 8:07,34.661008,135.500623
2018090500086 ,2018/9/5 8:07,43.126242,141.307217
2018090500009 ,2018/9/5 8:07,34.660708,135.500634
2018090500040 ,2018/9/5 8:08,35.037885,136.020123
2018090500076 ,2018/9/5 8:08,43.066942,141.371662
2018090500020 ,2018/9/5 8:08,38.248676,140.890926
2018090500016 ,2018/9/5 8:08,33.587709,130.321908
2018090500042 ,2018/9/5 8:08,42.826819,141.626518
2018090500020 ,2018/9/5 8:08,38.253483,140.884467
2018090500009 ,2018/9/5 8:08,34.663537,135.500273
2018090500009 ,2018/9/5 8:08,34.662942,135.500597
2018090500086 ,2018/9/5 8:09,43.120048,141.317742
2018090500015 ,2018/9/5 8:09,34.397627,132.475199
2018090500016 ,2018/9/5 8:09,33.587709,130.321908
2018090500091 ,2018/9/5 8:09,42.78745,141.675846
2018090500040 ,2018/9/5 8:09,35.037885,136.020123
2018090500020 ,2018/9/5 8:09,38.23833,140.894226
2018090500047 ,2018/9/5 8:09,35.462263,139.87823
2018090500019 ,2018/9/5 8:10,42.497127,141.141439
2018090500062 ,2018/9/5 8:10,34.697917,135.478798
2018090500009 ,2018/9/5 8:10,34.670305,135.497092
2018090500027 ,2018/9/5 8:10,42.651624,141.631647
2018090500086 ,2018/9/5 8:10,43.120018,141.318079
2018090500088 ,2018/9/5 8:10,42.629807,141.575521
2018090500086 ,2018/9/5 8:11,43.116425,141.324739
2018090500086 ,2018/9/5 8:11,43.116642,141.324344
2018090500086 ,2018/9/5 8:11,43.116322,141.324965
2018090500007 ,2018/9/5 8:11,42.81497,141.651639
2018090500043 ,2018/9/5 8:11,43.065731,141.354668
2018090500072 ,2018/9/5 8:11,43.052956,141.352516
2018090500009 ,2018/9/5 8:11,34.677276,135.497725
2018090500060 ,2018/9/5 8:11,43.100399,141.342081
2018090500042 ,2018/9/5 8:11,42.828594,141.626474
2018090500086 ,2018/9/5 8:12,43.114839,141.327581
2018090500049 ,2018/9/5 8:12,43.056071,141.340117
2018090500023 ,2018/9/5 8:12,42.790533,141.682331
2018090500020 ,2018/9/5 8:12,38.223596,140.884775
2018090500020 ,2018/9/5 8:12,38.22564,140.885197
2018090500086 ,2018/9/5 8:12,43.11509,141.327217
2018090500020 ,2018/9/5 8:12,38.22148,140.88429
2018090500020 ,2018/9/5 8:12,38.219468,140.883835
2018090500009 ,2018/9/5 8:13,34.693171,135.49526
2018090500050 ,2018/9/5 8:13,35.549251,139.783184
2018090500080 ,2018/9/5 8:13,43.05673,141.350745
2018090500001 ,2018/9/5 8:13,43.063034,141.35232
2018090500050 ,2018/9/5 8:13,35.549687,139.783516
2018090500050 ,2018/9/5 8:13,35.549233,139.783138
2018090500080 ,2018/9/5 8:13,43.055263,141.3508
2018090500076 ,2018/9/5 8:14,43.066942,141.371662
2018090500086 ,2018/9/5 8:14,43.111872,141.33336
2018090500020 ,2018/9/5 8:14,38.215859,140.882586
2018090500020 ,2018/9/5 8:14,38.214792,140.883533
2018090500040 ,2018/9/5 8:15,35.043605,136.01923
2018090500009 ,2018/9/5 8:15,34.69932,135.483715
2018090500086 ,2018/9/5 8:15,43.111653,141.333606
2018090500086 ,2018/9/5 8:15,43.111653,141.333606
2018090500054 ,2018/9/5 8:15,35.656303,139.697529
2018090500088 ,2018/9/5 8:15,42.628835,141.574688
2018090500007 ,2018/9/5 8:16,42.81497,141.651639
2018090500009 ,2018/9/5 8:16,34.70849,135.472223
2018090500043 ,2018/9/5 8:16,43.065584,141.354528
2018090500009 ,2018/9/5 8:16,34.708785,135.471838
2018090500009 ,2018/9/5 8:16,34.705776,135.474605
2018090500019 ,2018/9/5 8:16,42.497127,141.141439
2018090500015 ,2018/9/5 8:16,34.398242,132.476959
2018090500060 ,2018/9/5 8:16,43.106758,141.339074
2018090500061 ,2018/9/5 8:16,35.552347,139.787614
2018090500086 ,2018/9/5 8:17,43.109582,141.337673
2018090500049 ,2018/9/5 8:17,43.055887,141.340223
2018090500009 ,2018/9/5 8:17,34.720115,135.460189
2018090500091 ,2018/9/5 8:17,42.78737,141.675883
2018090500009 ,2018/9/5 8:17,34.716312,135.462546
2018090500009 ,2018/9/5 8:17,34.716312,135.462546
2018090500040 ,2018/9/5 8:17,35.043605,136.01923
2018090500086 ,2018/9/5 8:17,43.109614,141.337108
2018090500072 ,2018/9/5 8:17,43.052956,141.352516
2018090500027 ,2018/9/5 8:18,42.651624,141.631647
2018090500020 ,2018/9/5 8:18,38.181145,140.88261
2018090500060 ,2018/9/5 8:19,43.106596,141.338789
2018090500001 ,2018/9/5 8:19,43.063034,141.35232
2018090500052 ,2018/9/5 8:19,43.076345,141.344016
2018090500086 ,2018/9/5 8:20,43.104358,141.344846
2018090500020 ,2018/9/5 8:20,38.17328,140.88286
2018090500089 ,2018/9/5 8:20,41.773874,140.726854
2018090500086 ,2018/9/5 8:20,43.109556,141.337607
2018090500086 ,2018/9/5 8:20,43.109614,141.337108
2018090500089 ,2018/9/5 8:21,41.773948,140.728346
2018090500043 ,2018/9/5 8:21,43.065529,141.354524
2018090500007 ,2018/9/5 8:21,42.81497,141.651639
2018090500088 ,2018/9/5 8:21,42.631503,141.578183
2018090500083 ,2018/9/5 8:21,42.787778,141.681105
2018090500019 ,2018/9/5 8:21,42.499627,141.141588
2018090500076 ,2018/9/5 8:21,43.066942,141.371662
2018090500009 ,2018/9/5 8:22,34.767655,135.459911
2018090500054 ,2018/9/5 8:22,35.676053,139.738278
2018090500009 ,2018/9/5 8:22,34.758522,135.464478
2018090500062 ,2018/9/5 8:22,34.697917,135.478798
2018090500049 ,2018/9/5 8:22,43.055787,141.34034
2018090500040 ,2018/9/5 8:22,35.042111,136.01655
2018090500060 ,2018/9/5 8:22,43.106671,141.338802
2018090500091 ,2018/9/5 8:23,42.78737,141.675883
2018090500020 ,2018/9/5 8:23,38.165571,140.894364
2018090500020 ,2018/9/5 8:23,38.165542,140.894561
2018090500072 ,2018/9/5 8:23,43.05261,141.352466
2018090500001 ,2018/9/5 8:24,43.063034,141.35232
2018090500009 ,2018/9/5 8:24,34.785027,135.450942
2018090500020 ,2018/9/5 8:24,38.163943,140.900895
2018090500009 ,2018/9/5 8:24,34.781419,135.455233
2018090500027 ,2018/9/5 8:24,42.651613,141.631609
2018090500009 ,2018/9/5 8:24,34.783125,135.452542
2018090500015 ,2018/9/5 8:24,34.403426,132.469288
2018090500009 ,2018/9/5 8:25,34.789482,135.443613
2018090500020 ,2018/9/5 8:26,38.160096,140.917207
2018090500088 ,2018/9/5 8:26,42.631503,141.578183
2018090500086 ,2018/9/5 8:26,43.102753,141.345025
2018090500086 ,2018/9/5 8:26,43.103589,141.361138
2018090500086 ,2018/9/5 8:26,43.103497,141.360758
2018090500009 ,2018/9/5 8:26,34.794168,135.441539
2018090500086 ,2018/9/5 8:26,43.10347,141.360653
2018090500086 ,2018/9/5 8:26,43.103502,141.360739
2018090500019 ,2018/9/5 8:26,42.499621,141.141579
2018090500040 ,2018/9/5 8:27,35.042111,136.01655
2018090500086 ,2018/9/5 8:27,43.104353,141.366906
2018090500086 ,2018/9/5 8:27,43.104336,141.366058
2018090500086 ,2018/9/5 8:27,43.104232,141.36593
2018090500054 ,2018/9/5 8:28,35.676035,139.738462
2018090500049 ,2018/9/5 8:28,43.056049,141.339961
2018090500009 ,2018/9/5 8:28,34.792029,135.440925
2018090500060 ,2018/9/5 8:28,43.107479,141.341308
2018090500076 ,2018/9/5 8:28,43.066942,141.371662
2018090500043 ,2018/9/5 8:28,43.065715,141.355041
2018090500072 ,2018/9/5 8:28,43.05261,141.352466
2018090500061 ,2018/9/5 8:28,35.551114,139.788601
2018090500091 ,2018/9/5 8:28,42.787365,141.675869
2018090500086 ,2018/9/5 8:29,43.104435,141.374763
2018090500080 ,2018/9/5 8:29,43.053996,141.350496
2018090500086 ,2018/9/5 8:29,43.104431,141.374754
2018090500042 ,2018/9/5 8:29,42.836882,141.608404
2018090500054 ,2018/9/5 8:30,35.676066,139.73827
2018090500007 ,2018/9/5 8:30,42.81497,141.651639
2018090500020 ,2018/9/5 8:30,38.137951,140.929902
2018090500089 ,2018/9/5 8:30,41.773953,140.728349
2018090500027 ,2018/9/5 8:31,42.651576,141.631217
2018090500001 ,2018/9/5 8:31,43.062113,141.351994
2018090500007 ,2018/9/5 8:31,42.81497,141.651639
2018090500086 ,2018/9/5 8:32,43.101661,141.38318
2018090500086 ,2018/9/5 8:32,43.101277,141.384187
2018090500080 ,2018/9/5 8:32,43.055024,141.358171
2018090500086 ,2018/9/5 8:32,43.102663,141.383138
2018090500088 ,2018/9/5 8:32,42.630963,141.578446
2018090500080 ,2018/9/5 8:32,43.054998,141.35814
2018090500091 ,2018/9/5 8:33,42.78737,141.675882
2018090500019 ,2018/9/5 8:33,42.499707,141.142709
2018090500062 ,2018/9/5 8:33,34.697917,135.478798
2018090500043 ,2018/9/5 8:33,43.065715,141.355041
2018090500040 ,2018/9/5 8:33,35.042111,136.01655
2018090500086 ,2018/9/5 8:34,43.099046,141.390016
2018090500060 ,2018/9/5 8:34,43.104476,141.339296
2018090500072 ,2018/9/5 8:34,43.05261,141.352466
2018090500086 ,2018/9/5 8:34,43.098936,141.389729
2018090500076 ,2018/9/5 8:34,43.066942,141.371662
2018090500080 ,2018/9/5 8:35,43.056725,141.360984
2018090500086 ,2018/9/5 8:35,43.098969,141.390443
2018090500086 ,2018/9/5 8:36,43.092727,141.405066
2018090500001 ,2018/9/5 8:36,43.061753,141.351937
2018090500086 ,2018/9/5 8:36,43.088823,141.413637
2018090500062 ,2018/9/5 8:36,34.696556,135.477999
2018090500089 ,2018/9/5 8:36,41.773964,140.728327
2018090500080 ,2018/9/5 8:36,43.053569,141.368275
2018090500086 ,2018/9/5 8:36,43.092396,141.405922
2018090500086 ,2018/9/5 8:36,43.090145,141.411352
2018090500086 ,2018/9/5 8:36,43.091475,141.408273
2018090500086 ,2018/9/5 8:37,43.084615,141.418048
2018090500088 ,2018/9/5 8:37,42.630963,141.578446
2018090500080 ,2018/9/5 8:37,43.054022,141.369144
2018090500027 ,2018/9/5 8:37,42.651624,141.631647
2018090500034 ,2018/9/5 8:37,43.055661,141.356426
2018090500086 ,2018/9/5 8:37,43.082056,141.419305
2018090500038 ,2018/9/5 8:37,42.788697,141.680299
2018090500089 ,2018/9/5 8:37,41.773964,140.728327
2018090500086 ,2018/9/5 8:38,43.061479,141.424459
2018090500086 ,2018/9/5 8:38,43.064982,141.423474
2018090500007 ,2018/9/5 8:38,42.81497,141.651639
2018090500091 ,2018/9/5 8:38,42.78737,141.675882
2018090500043 ,2018/9/5 8:39,43.065058,141.354272
2018090500086 ,2018/9/5 8:39,43.053696,141.429222
2018090500080 ,2018/9/5 8:39,43.056824,141.372854
2018090500086 ,2018/9/5 8:39,43.056151,141.427502
2018090500091 ,2018/9/5 8:39,42.78737,141.675882
2018090500060 ,2018/9/5 8:39,43.101896,141.345889
2018090500049 ,2018/9/5 8:39,43.055968,141.34001
2018090500076 ,2018/9/5 8:39,43.066942,141.371662
2018090500086 ,2018/9/5 8:39,43.050053,141.431895
2018090500080 ,2018/9/5 8:39,43.056029,141.372606
2018090500086 ,2018/9/5 8:39,43.051874,141.430556
2018090500086 ,2018/9/5 8:39,43.058558,141.425815
2018090500015 ,2018/9/5 8:40,34.454573,132.478215
2018090500086 ,2018/9/5 8:40,43.048224,141.433203
2018090500086 ,2018/9/5 8:41,43.028971,141.44707
2018090500086 ,2018/9/5 8:41,43.033228,141.443779
2018090500086 ,2018/9/5 8:41,43.036192,141.441629
2018090500086 ,2018/9/5 8:41,43.030746,141.445575
2018090500086 ,2018/9/5 8:42,43.027171,141.449048
2018090500088 ,2018/9/5 8:42,42.628835,141.574688
2018090500019 ,2018/9/5 8:42,42.497127,141.141439
2018090500072 ,2018/9/5 8:42,43.05261,141.352466
2018090500001 ,2018/9/5 8:42,43.062619,141.351534
2018090500086 ,2018/9/5 8:42,43.023377,141.455558
2018090500089 ,2018/9/5 8:42,41.773942,140.728354
2018090500080 ,2018/9/5 8:42,43.059146,141.380882
2018090500086 ,2018/9/5 8:42,43.025517,141.45156
2018090500086 ,2018/9/5 8:42,43.020179,141.460195
2018090500077 ,2018/9/5 8:42,35.979349,140.05007
2018090500062 ,2018/9/5 8:43,34.697917,135.478798
